order_id,customer_id,order_created_at,order_amount,currency,order_status
O108917,C10117,2026-01-17 16:19:49.631991+00:00,175.5,EUR,completed
O108918,C10118,2026-01-17 16:26:49.631991+00:00,177.0,EUR,completed
O108919,C10119,2026-01-17 16:33:49.631991+00:00,178.5,EUR,completed
O108920,C10120,2026-01-17 16:40:49.631991+00:00,180.0,EUR,completed
O108921,C10121,2026-01-17 16:47:49.631991+00:00,181.5,EUR,completed
O108922,C10122,2026-01-17 16:54:49.631991+00:00,183.0,EUR,completed
O108923,C10123,2026-01-17 17:01:49.631991+00:00,184.5,EUR,completed
O108924,C10124,2026-01-17 17:08:49.631991+00:00,186.0,EUR,completed
O108925,C10125,2026-01-17 17:15:49.631991+00:00,187.5,EUR,completed
O108926,C10126,2026-01-17 17:22:49.631991+00:00,189.0,EUR,completed
O108927,C10127,2026-01-17 17:29:49.631991+00:00,190.5,EUR,completed
O108928,C10128,2026-01-17 17:36:49.631991+00:00,192.0,EUR,completed
O108929,C10129,2026-01-17 17:43:49.631991+00:00,193.5,EUR,completed
O108930,C10130,2026-01-17 17:50:49.631991+00:00,195.0,EUR,completed
O108931,C10131,2026-01-17 17:57:49.631991+00:00,196.5,EUR,cancelled
O108932,C10132,2026-01-17 18:04:49.631991+00:00,198.0,EUR,completed
O108933,C10133,2026-01-17 18:11:49.631991+00:00,199.5,EUR,completed
O108934,C10134,2026-01-17 18:18:49.631991+00:00,201.0,EUR,completed
O108935,C10135,2026-01-17 18:25:49.631991+00:00,202.5,EUR,completed
O108936,C10136,2026-01-17 18:32:49.631991+00:00,204.0,EUR,completed
O108937,C10137,2026-01-17 18:39:49.631991+00:00,205.5,EUR,completed
O108938,C10138,2026-01-17 18:46:49.631991+00:00,207.0,EUR,completed
O108939,C10139,2026-01-17 18:53:49.631991+00:00,208.5,EUR,completed
O108940,C10140,2026-01-17 19:00:49.631991+00:00,210.0,EUR,completed
O108941,C10141,2026-01-17 19:07:49.631991+00:00,211.5,EUR,cancelled
O108942,C10142,2026-01-17 19:14:49.631991+00:00,213.0,EUR,completed
O108943,C10143,2026-01-17 19:21:49.631991+00:00,214.5,EUR,completed
O108944,C10144,2026-01-17 19:28:49.631991+00:00,216.0,EUR,completed
O108945,C10145,2026-01-17 19:35:49.631991+00:00,217.5,EUR,completed
O108946,C10146,2026-01-17 19:42:49.631991+00:00,219.0,EUR,completed
O108947,C10147,2026-01-17 19:49:49.631991+00:00,220.5,EUR,completed
O108948,C10148,2026-01-17 19:56:49.631991+00:00,222.0,EUR,completed
O108949,C10149,2026-01-17 20:03:49.631991+00:00,223.5,EUR,completed
O108950,C10150,2026-01-17 20:10:49.631991+00:00,225.0,EUR,completed
O108951,C10151,2026-01-17 20:17:49.631991+00:00,226.5,EUR,completed
O108952,C10152,2026-01-17 20:24:49.631991+00:00,228.0,EUR,completed
O108953,C10153,2026-01-17 20:31:49.631991+00:00,229.5,EUR,completed
O108954,C10154,2026-01-17 20:38:49.631991+00:00,231.0,EUR,cancelled
O108955,C10155,2026-01-17 20:45:49.631991+00:00,232.5,EUR,completed
O108956,C10156,2026-01-17 20:52:49.631991+00:00,234.0,EUR,completed
O108957,C10157,2026-01-17 20:59:49.631991+00:00,235.5,EUR,completed
O108958,C10158,2026-01-17 21:06:49.631991+00:00,237.0,EUR,completed
O108959,C10159,2026-01-17 21:13:49.631991+00:00,238.5,EUR,completed
O108960,C10160,2026-01-17 21:20:49.631991+00:00,240.0,EUR,completed
O108961,C10161,2026-01-17 21:27:49.631991+00:00,241.5,EUR,completed
O108962,C10162,2026-01-17 21:34:49.631991+00:00,243.0,EUR,completed
O108963,C10163,2026-01-17 21:41:49.631991+00:00,244.5,EUR,completed
O108964,C10164,2026-01-17 21:48:49.631991+00:00,246.0,EUR,completed
O108965,C10165,2026-01-17 21:55:49.631991+00:00,247.5,EUR,completed
O108966,C10166,2026-01-17 22:02:49.631991+00:00,249.0,EUR,refunded
O108967,C10167,2026-01-17 22:09:49.631991+00:00,250.5,EUR,completed
O108968,C10168,2026-01-17 22:16:49.631991+00:00,252.0,EUR,completed
O108969,C10169,2026-01-17 22:23:49.631991+00:00,253.5,EUR,completed
O108970,C10170,2026-01-17 22:30:49.631991+00:00,255.0,EUR,completed
O108971,C10171,2026-01-17 22:37:49.631991+00:00,256.5,EUR,cancelled
O108972,C10172,2026-01-17 22:44:49.631991+00:00,258.0,EUR,completed
O108973,C10173,2026-01-17 22:51:49.631991+00:00,259.5,EUR,completed
O108974,C10174,2026-01-17 22:58:49.631991+00:00,261.0,EUR,completed
O108975,C10175,2026-01-17 23:05:49.631991+00:00,262.5,EUR,completed
O108976,C10176,2026-01-17 23:12:49.631991+00:00,264.0,EUR,completed
O108977,C10177,2026-01-17 23:19:49.631991+00:00,265.5,EUR,completed
O108978,C10178,2026-01-17 23:26:49.631991+00:00,267.0,EUR,completed
O108979,C10179,2026-01-17 23:33:49.631991+00:00,268.5,EUR,cancelled
O108980,C10180,2026-01-17 23:40:49.631991+00:00,270.0,EUR,completed
O108981,C10181,2026-01-17 23:47:49.631991+00:00,271.5,EUR,completed
O108982,C10182,2026-01-17 23:54:49.631991+00:00,273.0,EUR,completed
O108983,C10183,2026-01-18 00:01:49.631991+00:00,274.5,EUR,completed
O108984,C10184,2026-01-18 00:08:49.631991+00:00,276.0,EUR,completed
O108985,C10185,2026-01-18 00:15:49.631991+00:00,277.5,EUR,completed
O108986,C10186,2026-01-18 00:22:49.631991+00:00,279.0,EUR,completed
O108987,C10187,2026-01-18 00:29:49.631991+00:00,280.5,EUR,completed
O108988,C10188,2026-01-18 00:36:49.631991+00:00,282.0,EUR,completed
O108989,C10189,2026-01-18 00:43:49.631991+00:00,283.5,EUR,refunded
O108990,C10190,2026-01-18 00:50:49.631991+00:00,285.0,EUR,completed
O108991,C10191,2026-01-18 00:57:49.631991+00:00,286.5,EUR,cancelled
O108992,C10192,2026-01-18 01:04:49.631991+00:00,288.0,EUR,completed
O108993,C10193,2026-01-18 01:11:49.631991+00:00,289.5,EUR,completed
O108994,C10194,2026-01-18 01:18:49.631991+00:00,291.0,EUR,completed
O108995,C10195,2026-01-18 01:25:49.631991+00:00,292.5,EUR,completed
O108996,C10196,2026-01-18 01:32:49.631991+00:00,294.0,EUR,completed
O108997,C10197,2026-01-18 01:39:49.631991+00:00,295.5,EUR,completed
O108998,C10198,2026-01-18 01:46:49.631991+00:00,297.0,EUR,completed
O108999,C10199,2026-01-18 01:53:49.631991+00:00,298.5,EUR,completed
O109000,C10200,2026-01-18 02:00:49.631991+00:00,0.0,EUR,refunded
O109001,C10201,2026-01-18 02:07:49.631991+00:00,1.5,EUR,completed
O109002,C10202,2026-01-18 02:14:49.631991+00:00,3.0,EUR,completed
O109003,C10203,2026-01-18 02:21:49.631991+00:00,4.5,EUR,refunded
O109004,C10204,2026-01-18 02:28:49.631991+00:00,6.0,EUR,completed
O109005,C10205,2026-01-18 02:35:49.631991+00:00,7.5,EUR,completed
O109006,C10206,2026-01-18 02:42:49.631991+00:00,9.0,EUR,completed
O109007,C10207,2026-01-18 02:49:49.631991+00:00,10.5,EUR,completed
O109008,C10208,2026-01-18 02:56:49.631991+00:00,12.0,EUR,completed
O109009,C10209,2026-01-18 03:03:49.631991+00:00,13.5,EUR,completed
O109010,C10210,2026-01-18 03:10:49.631991+00:00,15.0,EUR,completed
O109011,C10211,2026-01-18 03:17:49.631991+00:00,16.5,EUR,completed
O109012,C10212,2026-01-18 03:24:49.631991+00:00,18.0,EUR,completed
O109013,C10213,2026-01-18 03:31:49.631991+00:00,19.5,EUR,completed
O109014,C10214,2026-01-18 03:38:49.631991+00:00,21.0,EUR,completed
O109015,C10215,2026-01-18 03:45:49.631991+00:00,22.5,EUR,completed
O109016,C10216,2026-01-18 03:52:49.631991+00:00,24.0,EUR,completed
O109017,C10217,2026-01-18 03:59:49.631991+00:00,25.5,EUR,completed
O109018,C10218,2026-01-18 04:06:49.631991+00:00,27.0,EUR,completed
O109019,C10219,2026-01-18 04:13:49.631991+00:00,28.5,EUR,completed
O109020,C10220,2026-01-18 04:20:49.631991+00:00,30.0,EUR,completed
O109021,C10221,2026-01-18 04:27:49.631991+00:00,31.5,EUR,completed
O109022,C10222,2026-01-18 04:34:49.631991+00:00,33.0,EUR,completed
O109023,C10223,2026-01-18 04:41:49.631991+00:00,34.5,EUR,completed
O109024,C10224,2026-01-18 04:48:49.631991+00:00,36.0,EUR,cancelled
O109025,C10225,2026-01-18 04:55:49.631991+00:00,37.5,EUR,completed
O109026,C10226,2026-01-18 05:02:49.631991+00:00,39.0,EUR,completed
O109027,C10227,2026-01-18 05:09:49.631991+00:00,40.5,EUR,cancelled
O109028,C10228,2026-01-18 05:16:49.631991+00:00,42.0,EUR,completed
O109029,C10229,2026-01-18 05:23:49.631991+00:00,43.5,EUR,completed
O109030,C10230,2026-01-18 05:30:49.631991+00:00,45.0,EUR,completed
O109031,C10231,2026-01-18 05:37:49.631991+00:00,46.5,EUR,completed
O109032,C10232,2026-01-18 05:44:49.631991+00:00,48.0,EUR,completed
O109033,C10233,2026-01-18 05:51:49.631991+00:00,49.5,EUR,completed
O109034,C10234,2026-01-18 05:58:49.631991+00:00,51.0,EUR,completed
O109035,C10235,2026-01-18 06:05:49.631991+00:00,52.5,EUR,completed
O109036,C10236,2026-01-18 06:12:49.631991+00:00,54.0,EUR,completed
O109037,C10237,2026-01-18 06:19:49.631991+00:00,55.5,EUR,completed
O109038,C10238,2026-01-18 06:26:49.631991+00:00,57.0,EUR,cancelled
O109039,C10239,2026-01-18 06:33:49.631991+00:00,58.5,EUR,completed
O109040,C10240,2026-01-18 06:40:49.631991+00:00,60.0,EUR,completed
O109041,C10241,2026-01-18 06:47:49.631991+00:00,61.5,EUR,completed
O109042,C10242,2026-01-18 06:54:49.631991+00:00,63.0,EUR,completed
O109043,C10243,2026-01-18 07:01:49.631991+00:00,64.5,EUR,completed
O109044,C10244,2026-01-18 07:08:49.631991+00:00,66.0,EUR,completed
O109045,C10245,2026-01-18 07:15:49.631991+00:00,67.5,EUR,completed
O109046,C10246,2026-01-18 07:22:49.631991+00:00,69.0,EUR,completed
O109047,C10247,2026-01-18 07:29:49.631991+00:00,70.5,EUR,completed
O109048,C10248,2026-01-18 07:36:49.631991+00:00,72.0,EUR,cancelled
O109049,C10249,2026-01-18 07:43:49.631991+00:00,73.5,EUR,completed
O109050,C10250,2026-01-18 07:50:49.631991+00:00,75.0,EUR,completed
O109051,C10251,2026-01-18 07:57:49.631991+00:00,76.5,EUR,cancelled
O109052,C10252,2026-01-18 08:04:49.631991+00:00,78.0,EUR,completed
O109053,C10253,2026-01-18 08:11:49.631991+00:00,79.5,EUR,completed
O109054,C10254,2026-01-18 08:18:49.631991+00:00,81.0,EUR,cancelled
O109055,C10255,2026-01-18 08:25:49.631991+00:00,82.5,EUR,completed
O109056,C10256,2026-01-18 08:32:49.631991+00:00,84.0,EUR,completed
O109057,C10257,2026-01-18 08:39:49.631991+00:00,85.5,EUR,completed
O109058,C10258,2026-01-18 08:46:49.631991+00:00,87.0,EUR,completed
O109059,C10259,2026-01-18 08:53:49.631991+00:00,88.5,EUR,completed
O109060,C10260,2026-01-18 09:00:49.631991+00:00,90.0,EUR,cancelled
O109061,C10261,2026-01-18 09:07:49.631991+00:00,91.5,EUR,completed
O109062,C10262,2026-01-18 09:14:49.631991+00:00,93.0,EUR,completed
O109063,C10263,2026-01-18 09:21:49.631991+00:00,94.5,EUR,completed
O109064,C10264,2026-01-18 09:28:49.631991+00:00,96.0,EUR,completed
O109065,C10265,2026-01-18 09:35:49.631991+00:00,97.5,EUR,completed
O109066,C10266,2026-01-18 09:42:49.631991+00:00,99.0,EUR,completed
O109067,C10267,2026-01-18 09:49:49.631991+00:00,100.5,EUR,completed
O109068,C10268,2026-01-18 09:56:49.631991+00:00,102.0,EUR,completed
O109069,C10269,2026-01-18 10:03:49.631991+00:00,103.5,EUR,completed
O109070,C10270,2026-01-18 10:10:49.631991+00:00,105.0,EUR,completed
O109071,C10271,2026-01-18 10:17:49.631991+00:00,106.5,EUR,completed
O109072,C10272,2026-01-18 10:24:49.631991+00:00,108.0,EUR,completed
O109073,C10273,2026-01-18 10:31:49.631991+00:00,109.5,EUR,completed
O109074,C10274,2026-01-18 10:38:49.631991+00:00,111.0,EUR,completed
O109075,C10275,2026-01-18 10:45:49.631991+00:00,112.5,EUR,completed
O109076,C10276,2026-01-18 10:52:49.631991+00:00,114.0,EUR,completed
O109077,C10277,2026-01-18 10:59:49.631991+00:00,115.5,EUR,completed
O109078,C10278,2026-01-18 11:06:49.631991+00:00,117.0,EUR,completed
O109079,C10279,2026-01-18 11:13:49.631991+00:00,118.5,EUR,completed
O109080,C10280,2026-01-18 11:20:49.631991+00:00,120.0,EUR,completed
O109081,C10281,2026-01-18 11:27:49.631991+00:00,121.5,EUR,completed
O109082,C10282,2026-01-18 11:34:49.631991+00:00,123.0,EUR,completed
O109083,C10283,2026-01-18 11:41:49.631991+00:00,124.5,EUR,completed
O109084,C10284,2026-01-18 11:48:49.631991+00:00,126.0,EUR,completed
O109085,C10285,2026-01-18 11:55:49.631991+00:00,127.5,EUR,completed
O109086,C10286,2026-01-18 12:02:49.631991+00:00,129.0,EUR,completed
O109087,C10287,2026-01-18 12:09:49.631991+00:00,130.5,EUR,completed
O109088,C10288,2026-01-18 12:16:49.631991+00:00,132.0,EUR,cancelled
O109089,C10289,2026-01-18 12:23:49.631991+00:00,133.5,EUR,completed
O109090,C10290,2026-01-18 12:30:49.631991+00:00,135.0,EUR,completed
O109091,C10291,2026-01-18 12:37:49.631991+00:00,136.5,EUR,cancelled
O109092,C10292,2026-01-18 12:44:49.631991+00:00,138.0,EUR,completed
O109093,C10293,2026-01-18 12:51:49.631991+00:00,139.5,EUR,completed
O109094,C10294,2026-01-18 12:58:49.631991+00:00,141.0,EUR,completed
O109095,C10295,2026-01-18 13:05:49.631991+00:00,142.5,EUR,completed
O109096,C10296,2026-01-18 13:12:49.631991+00:00,144.0,EUR,completed
O109097,C10297,2026-01-18 13:19:49.631991+00:00,145.5,EUR,completed
O109098,C10298,2026-01-18 13:26:49.631991+00:00,147.0,EUR,completed
O109099,C10299,2026-01-18 13:33:49.631991+00:00,148.5,EUR,completed
O109100,C10300,2026-01-18 13:40:49.631991+00:00,150.0,EUR,completed
O109101,C10301,2026-01-18 13:47:49.631991+00:00,151.5,EUR,completed
O109102,C10302,2026-01-18 13:54:49.631991+00:00,153.0,EUR,cancelled
O109103,C10303,2026-01-18 14:01:49.631991+00:00,154.5,EUR,completed
O109104,C10304,2026-01-18 14:08:49.631991+00:00,156.0,EUR,completed
O109105,C10305,2026-01-18 14:15:49.631991+00:00,157.5,EUR,completed
O109106,C10306,2026-01-18 14:22:49.631991+00:00,159.0,EUR,completed
O109107,C10307,2026-01-18 14:29:49.631991+00:00,160.5,EUR,completed
O109108,C10308,2026-01-18 14:36:49.631991+00:00,162.0,EUR,completed
O109109,C10309,2026-01-18 14:43:49.631991+00:00,163.5,EUR,completed
O109110,C10310,2026-01-18 14:50:49.631991+00:00,165.0,EUR,completed
O109111,C10311,2026-01-18 14:57:49.631991+00:00,166.5,EUR,cancelled
O109112,C10312,2026-01-18 15:04:49.631991+00:00,168.0,EUR,completed
O109113,C10313,2026-01-18 15:11:49.631991+00:00,169.5,EUR,completed
O109114,C10314,2026-01-18 15:18:49.631991+00:00,171.0,EUR,completed
O109115,C10315,2026-01-18 15:25:49.631991+00:00,172.5,EUR,cancelled
O109116,C10316,2026-01-18 15:32:49.631991+00:00,174.0,EUR,completed
O109117,C10317,2026-01-18 15:39:49.631991+00:00,175.5,EUR,completed
O109118,C10318,2026-01-18 15:46:49.631991+00:00,177.0,EUR,completed
O109119,C10319,2026-01-18 15:53:49.631991+00:00,178.5,EUR,completed
O109120,C10320,2026-01-18 16:00:49.631991+00:00,180.0,EUR,completed
O109121,C10321,2026-01-18 16:07:49.631991+00:00,181.5,EUR,completed
O109122,C10322,2026-01-18 16:14:49.631991+00:00,183.0,EUR,completed
O109123,C10323,2026-01-18 16:21:49.631991+00:00,184.5,EUR,completed
O109124,C10324,2026-01-18 16:28:49.631991+00:00,186.0,EUR,completed
O109125,C10325,2026-01-18 16:35:49.631991+00:00,187.5,EUR,completed
O109126,C10326,2026-01-18 16:42:49.631991+00:00,189.0,EUR,completed
O109127,C10327,2026-01-18 16:49:49.631991+00:00,190.5,EUR,completed
O109128,C10328,2026-01-18 16:56:49.631991+00:00,192.0,EUR,completed
O109129,C10329,2026-01-18 17:03:49.631991+00:00,193.5,EUR,completed
O109130,C10330,2026-01-18 17:10:49.631991+00:00,195.0,EUR,completed
O109131,C10331,2026-01-18 17:17:49.631991+00:00,196.5,EUR,cancelled
O109132,C10332,2026-01-18 17:24:49.631991+00:00,198.0,EUR,completed
O109133,C10333,2026-01-18 17:31:49.631991+00:00,199.5,EUR,completed
O109134,C10334,2026-01-18 17:38:49.631991+00:00,201.0,EUR,completed
O109135,C10335,2026-01-18 17:45:49.631991+00:00,202.5,EUR,cancelled
O109136,C10336,2026-01-18 17:52:49.631991+00:00,204.0,EUR,completed
O109137,C10337,2026-01-18 17:59:49.631991+00:00,205.5,EUR,completed
O109138,C10338,2026-01-18 18:06:49.631991+00:00,207.0,EUR,completed
O109139,C10339,2026-01-18 18:13:49.631991+00:00,208.5,EUR,completed
O109140,C10340,2026-01-18 18:20:49.631991+00:00,210.0,EUR,completed
O109141,C10341,2026-01-18 18:27:49.631991+00:00,211.5,EUR,completed
O109142,C10342,2026-01-18 18:34:49.631991+00:00,213.0,EUR,completed
O109143,C10343,2026-01-18 18:41:49.631991+00:00,214.5,EUR,completed
O109144,C10344,2026-01-18 18:48:49.631991+00:00,216.0,EUR,refunded
O109145,C10345,2026-01-18 18:55:49.631991+00:00,217.5,EUR,completed
O109146,C10346,2026-01-18 19:02:49.631991+00:00,219.0,EUR,completed
O109147,C10347,2026-01-18 19:09:49.631991+00:00,220.5,EUR,completed
O109148,C10348,2026-01-18 19:16:49.631991+00:00,222.0,EUR,completed
O109149,C10349,2026-01-18 19:23:49.631991+00:00,223.5,EUR,completed
O109150,C10350,2026-01-18 19:30:49.631991+00:00,225.0,EUR,completed
O109151,C10351,2026-01-18 19:37:49.631991+00:00,226.5,EUR,cancelled
O109152,C10352,2026-01-18 19:44:49.631991+00:00,228.0,EUR,completed
O109153,C10353,2026-01-18 19:51:49.631991+00:00,229.5,EUR,completed
O109154,C10354,2026-01-18 19:58:49.631991+00:00,231.0,EUR,completed
O109155,C10355,2026-01-18 20:05:49.631991+00:00,232.5,EUR,completed
O109156,C10356,2026-01-18 20:12:49.631991+00:00,234.0,EUR,completed
O109157,C10357,2026-01-18 20:19:49.631991+00:00,235.5,EUR,completed
O109158,C10358,2026-01-18 20:26:49.631991+00:00,237.0,EUR,completed
O109159,C10359,2026-01-18 20:33:49.631991+00:00,238.5,EUR,completed
O109160,C10360,2026-01-18 20:40:49.631991+00:00,240.0,EUR,completed
O109161,C10361,2026-01-18 20:47:49.631991+00:00,241.5,EUR,completed
O109162,C10362,2026-01-18 20:54:49.631991+00:00,243.0,EUR,completed
O109163,C10363,2026-01-18 21:01:49.631991+00:00,244.5,EUR,refunded
O109164,C10364,2026-01-18 21:08:49.631991+00:00,246.0,EUR,completed
O109165,C10365,2026-01-18 21:15:49.631991+00:00,247.5,EUR,cancelled
O109166,C10366,2026-01-18 21:22:49.631991+00:00,249.0,EUR,completed
O109167,C10367,2026-01-18 21:29:49.631991+00:00,250.5,EUR,completed
O109168,C10368,2026-01-18 21:36:49.631991+00:00,252.0,EUR,completed
O109169,C10369,2026-01-18 21:43:49.631991+00:00,253.5,EUR,completed
O109170,C10370,2026-01-18 21:50:49.631991+00:00,255.0,EUR,completed
O109171,C10371,2026-01-18 21:57:49.631991+00:00,256.5,EUR,completed
O109172,C10372,2026-01-18 22:04:49.631991+00:00,258.0,EUR,completed
O109173,C10373,2026-01-18 22:11:49.631991+00:00,259.5,EUR,completed
O109174,C10374,2026-01-18 22:18:49.631991+00:00,261.0,EUR,completed
O109175,C10375,2026-01-18 22:25:49.631991+00:00,262.5,EUR,completed
O109176,C10376,2026-01-18 22:32:49.631991+00:00,264.0,EUR,completed
O109177,C10377,2026-01-18 22:39:49.631991+00:00,265.5,EUR,completed
O109178,C10378,2026-01-18 22:46:49.631991+00:00,267.0,EUR,completed
O109179,C10379,2026-01-18 22:53:49.631991+00:00,268.5,EUR,refunded
O109180,C10380,2026-01-18 23:00:49.631991+00:00,270.0,EUR,refunded
O109181,C10381,2026-01-18 23:07:49.631991+00:00,271.5,EUR,completed
O109182,C10382,2026-01-18 23:14:49.631991+00:00,273.0,EUR,completed
O109183,C10383,2026-01-18 23:21:49.631991+00:00,274.5,EUR,completed
O109184,C10384,2026-01-18 23:28:49.631991+00:00,276.0,EUR,completed
O109185,C10385,2026-01-18 23:35:49.631991+00:00,277.5,EUR,completed
O109186,C10386,2026-01-18 23:42:49.631991+00:00,279.0,EUR,completed
O109187,C10387,2026-01-18 23:49:49.631991+00:00,280.5,EUR,completed
O109188,C10388,2026-01-18 23:56:49.631991+00:00,282.0,EUR,completed
O109189,C10389,2026-01-19 00:03:49.631991+00:00,283.5,EUR,completed
O109190,C10390,2026-01-19 00:10:49.631991+00:00,285.0,EUR,completed
O109191,C10391,2026-01-19 00:17:49.631991+00:00,286.5,EUR,completed
O109192,C10392,2026-01-19 00:24:49.631991+00:00,288.0,EUR,completed
O109193,C10393,2026-01-19 00:31:49.631991+00:00,289.5,EUR,completed
O109194,C10394,2026-01-19 00:38:49.631991+00:00,291.0,EUR,completed
O109195,C10395,2026-01-19 00:45:49.631991+00:00,292.5,EUR,completed
O109196,C10396,2026-01-19 00:52:49.631991+00:00,-10.0,EUR,completed
O109197,C10397,2026-01-19 00:59:49.631991+00:00,295.5,EUR,completed
O109198,C10398,2026-01-19 01:06:49.631991+00:00,297.0,EUR,completed
O109199,C10399,2026-01-19 01:13:49.631991+00:00,298.5,EUR,completed
O109200,C10400,2026-01-19 01:20:49.631991+00:00,0.0,EUR,completed
O109201,C10401,2026-01-19 01:27:49.631991+00:00,1.5,EUR,completed
O109202,C10402,2026-01-19 01:34:49.631991+00:00,3.0,EUR,cancelled
O109203,C10403,2026-01-19 01:41:49.631991+00:00,4.5,EUR,completed
O109204,C10404,2026-01-19 01:48:49.631991+00:00,6.0,EUR,completed
O109205,C10405,2026-01-19 01:55:49.631991+00:00,7.5,EUR,completed
O109206,C10406,2026-01-19 02:02:49.631991+00:00,-10.0,EUR,completed
O109207,C10407,2026-01-19 02:09:49.631991+00:00,10.5,EUR,completed
O109208,C10408,2026-01-19 02:16:49.631991+00:00,12.0,EUR,completed
O109209,C10409,2026-01-19 02:23:49.631991+00:00,13.5,EUR,cancelled
O109210,C10410,2026-01-19 02:30:49.631991+00:00,15.0,EUR,cancelled
O109211,C10411,2026-01-19 02:37:49.631991+00:00,-10.0,EUR,completed
O109212,C10412,2026-01-19 02:44:49.631991+00:00,18.0,EUR,completed
O109213,C10413,2026-01-19 02:51:49.631991+00:00,19.5,EUR,completed
O109214,C10414,2026-01-19 02:58:49.631991+00:00,21.0,EUR,completed
O109215,C10415,2026-01-19 03:05:49.631991+00:00,22.5,EUR,completed
O109216,C10416,2026-01-19 03:12:49.631991+00:00,24.0,EUR,completed
O109217,C10417,2026-01-19 03:19:49.631991+00:00,25.5,EUR,cancelled
O109218,C10418,2026-01-19 03:26:49.631991+00:00,27.0,EUR,completed
O109219,C10419,2026-01-19 03:33:49.631991+00:00,28.5,EUR,completed
O109220,C10420,2026-01-19 03:40:49.631991+00:00,30.0,EUR,completed
O109221,C10421,2026-01-19 03:47:49.631991+00:00,31.5,EUR,completed
O109222,C10422,2026-01-19 03:54:49.631991+00:00,33.0,EUR,completed
O109223,C10423,2026-01-19 04:01:49.631991+00:00,34.5,EUR,completed
O109224,C10424,2026-01-19 04:08:49.631991+00:00,36.0,EUR,completed
O109225,C10425,2026-01-19 04:15:49.631991+00:00,37.5,EUR,completed
O109226,C10426,2026-01-19 04:22:49.631991+00:00,39.0,EUR,completed
